SYMBOL	UCEC_CS	UCEC_OS	UCEC_TS	LUSC_CS	LUSC_OS	LUSC_TS	READ_CS	READ_OS	READ_TS	OV_CS	OV_OS	OV_TS	GBM_CS	GBM_OS	GBM_TS	BLCA_CS	BLCA_OS	BLCA_TS	HNSC_CS	HNSC_OS	HNSC_TS	LUAD_CS	LUAD_OS	LUAD_TS	COAD_CS	COAD_OS	COAD_TS	BRCA_CS	BRCA_OS	BRCA_TS	KIRC_CS	KIRC_OS	KIRC_TS	MAX_ONC	MAX_TSG	MAX_ONC_TSG
SLC7A5P1	1	2	1	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	2	1	2
SLC7A5P2	0	1	1	-1	1	2	0	0	0	-1	0	1	0	1	1	-1	0	1	0	0	0	1	2	1	1	1	0	0	1	1	-1	0	1	2	2	2
ARID3A	0	1	1	1	1	0	0	0	0	-1	0	1	0	0	0	0	1	1	1	1	0	1	2	1	1	1	0	1	2	1	0	1	1	2	1	2
ARID3C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1
ARID3B	1	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	-1	0	1	1	1	0	-1	1	2	1	2	2
C6orf136	0	0	0	0	1	1	0	0	0	1	1	0	-1	0	1	1	1	0	-1	0	1	1	2	1	-1	0	1	0	0	0	0	0	0	2	1	2
C6orf134	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	1	1	0	0	0	0	-1	0	1	1	1	1
C6orf138	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	1	1	1
TRGV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUDENG	1	1	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	0	1	1	1	1	0	0	1	1	1	1	1
ENSG00000258136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0664	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	1	2	0	0	0	1	2	2
C19orf40	0	0	0	1	1	0	0	0	0	1	1	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2
C19orf41	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	1	1	0	0	0	1	1	1
C19orf42	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	-1	1	2	-1	0	1	0	0	0	0	0	0	2	2	2
C19orf43	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	1	1	1
C19orf44	1	1	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	2	1	2
C19orf45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
C19orf46	1	1	0	1	1	0	0	0	0	2	2	0	-1	0	1	2	2	0	-1	0	1	1	1	0	0	0	0	0	1	1	-1	0	1	2	1	2
C19orf47	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	1	1	0	0	0	0	-1	0	1	0	0	0	2	1	2
C19orf48	0	0	0	0	1	1	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	1	1	1
CEMP1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1
NECAB3	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	2	1	2
NECAB2	-1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1	1	1	0	1	1	0	-2	0	2	-1	0	1	2	2	2
NECAB1	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	1	2	1	-1	1	2	-1	1	2	0	1	1	0	1	1	0	1	1	2	2	2
IGLV5-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1	0	1	1	1	1
HTR7	1	1	0	-1	0	1	0	0	0	1	1	0	-3	0	3	1	1	0	0	0	0	0	0	0	-3	0	3	0	1	1	1	1	0	1	3	3
HTR4	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	-1	0	1	0	0	0	0	0	0	1	1	1
RAE1	0	0	0	1	1	0	1	1	0	1	1	0	2	2	0	1	1	0	0	0	0	1	1	0	2	2	0	2	2	0	0	0	0	2	0	2
MIR1289-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1289-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM82A2	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
FAM82A1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	2	1	0	0	0	2	1	2
KDELR2	1	1	0	0	1	1	1	1	0	0	1	1	2	3	1	0	1	1	1	1	0	1	1	0	1	2	1	1	1	0	0	1	1	3	1	3
KDELR3	0	0	0	2	2	0	-1	0	1	0	1	1	2	2	0	0	0	0	0	0	0	1	1	0	-1	1	2	-1	0	1	-1	0	1	2	2	2
KDELR1	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
ENSG00000234536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC442293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC12B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
CLEC12A	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LRRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST14	0	1	1	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	-1	1	2	0	1	1	1	1	0	1	2	1	0	1	1	2	2	2
ST13	1	1	0	0	0	0	-1	0	1	-2	0	2	-1	0	1	0	1	1	0	0	0	-1	0	1	-2	0	2	-2	0	2	0	0	0	1	2	2
MUTYH	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	1
NKAPL	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	1	1
PCTP	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	-1	0	1	1	1	0	0	0	0	1	1	1
SLC5A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0	0	2	1	2
PVT1	1	2	1	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	1	2	1	0	0	0	1	2	1	0	0	0	2	1	2
PLEC	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	2	2	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	2	0	2
NELL1	-1	0	1	0	1	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	1	1	0	1	1	1	1	1
NELL2	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	-1	0	1	0	1	1	0	1	1	-1	0	1	0	1	1	0	1	1	1	1	1
PLEK	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	-1	0	1	0	0	0	-1	0	1	1	1	0	0	0	0	1	1	0	2	1	2
GOT1L1	0	0	0	1	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	0	0	2	2	0	-1	0	1	2	1	2
SPOCK1	0	1	1	-1	1	2	0	0	0	-2	0	2	-2	0	2	0	1	1	0	1	1	0	1	1	-1	0	1	-1	1	2	-1	0	1	1	2	2
SPOCK2	1	1	0	0	0	0	0	0	0	1	1	0	-2	0	2	-1	0	1	0	1	1	0	0	0	-1	0	1	0	1	1	0	0	0	1	2	2
SPOCK3	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
FNBP1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	1	1	-1	0	1	-1	0	1	0	0	0	1	1	0	1	1	1
BTN3A2	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
BTN3A3	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
FNBP4	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	-1	0	1	1	1	1
APOOL	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1
LOC130940	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1
ZNF747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	1	1	1
ZNF746	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1
ZNF740	-1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	-1	0	1	-1	0	1	1	2	1	0	1	1	2	1	2
ZNF749	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1	0	0	0	1	1	1
AGTRAP	0	0	0	-1	1	2	-1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	-1	0	1	-1	1	2	0	0	0	1	2	2
ENSG00000241772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	-1	0	1	1	1	1
OR11H6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	-1	0	1	1	1	1
OR11H4	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	-1	0	1	1	1	1
TNFRSF13B	-1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	-2	0	2	0	0	0	1	2	2
TNFRSF13C	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	-1	0	1	0	1	1	-2	0	2	1	1	0	1	2	2
YTHDC1	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	1	1	1	0	1	1	0	0	1	1	-1	0	1	0	0	0	0	1	1	1	1	1
YTHDC2	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1
TRPS1	3	3	0	2	2	0	0	0	0	0	1	1	2	2	0	0	1	1	0	1	1	0	1	1	-1	0	1	2	3	1	-1	0	1	3	1	3
FEZ2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
LOC100129935	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	1	1	-1	0	1	1	1	1
LOC253039	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
YAE1D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCLM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRHL1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
GRHL2	1	1	0	2	2	0	1	1	0	1	1	0	0	0	0	2	2	0	1	1	0	1	2	1	1	1	0	1	2	1	-1	0	1	2	1	2
GRHL3	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	2	1	0	1	1	-1	0	1	2	1	2
GCLC	1	1	0	1	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1
NR3C2	1	1	0	-2	1	3	-1	0	1	0	1	1	-2	0	2	1	2	1	0	1	1	1	2	1	-1	1	2	-1	0	1	0	1	1	2	3	3
NR3C1	-1	0	1	-2	0	2	0	0	0	0	0	0	1	1	0	-2	0	2	0	0	0	-1	0	1	-1	0	1	-1	0	1	1	1	0	1	2	2
SNORD36A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD36C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD36B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSX4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTO	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	0	1	1	0	0	0	-2	0	2	-1	0	1	1	2	2
MYO7A	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1
MYO7B	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	1	1	0	1	1	-1	0	1	0	1	1	0	1	1	1	1	1
OR6C76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	1	1	0	-1	0	1	1	1	1
SEC23IP	-1	0	1	0	1	1	0	0	0	0	0	0	-2	1	3	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	3	3
NAA60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAPSA	2	3	1	1	1	0	0	0	0	-1	0	1	1	1	0	0	0	0	-1	0	1	1	1	0	0	1	1	-1	0	1	0	1	1	3	1	3
NAPSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1
LOC198437	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
WIPI2	0	1	1	1	1	0	1	1	0	-1	0	1	0	1	1	1	1	0	1	2	1	1	2	1	1	1	0	0	1	1	1	2	1	2	1	2
WIPI1	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	2	1	2
ENSG00000206975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRP44	1	1	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1
VCX2	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	1
PKDCC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1
SAMD9	-1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0	-1	0	1	0	0	0	0	0	0	2	1	2
CSRP1	0	1	1	0	1	1	0	0	0	1	1	0	-1	0	1	-1	0	1	-1	0	1	0	1	1	0	0	0	0	1	1	-1	0	1	1	1	1
CSRP3	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	2	2	0	2	0	2
CSRP2	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1
NYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NYAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1D	-1	0	1	0	0	0	-1	0	1	-2	0	2	-1	1	2	0	0	0	0	0	0	1	1	0	-1	1	2	0	0	0	0	1	1	1	2	2
EGFLAM	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1
ATP6V1F	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	2	1	2
ATP6V1A	0	0	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
RASL10A	1	1	0	0	0	0	0	0	0	-1	0	1	-1	1	2	0	1	1	0	1	1	1	1	0	0	1	1	-3	0	3	-1	0	1	1	3	3
RASL10B	0	1	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-2	0	2	-2	0	2	-1	1	2	1	2	2
DTL	1	1	0	2	2	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	0	2
ATP6V1H	1	1	0	1	1	0	1	1	0	1	1	0	-1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	2	1	0	0	0	2	1	2
LOC100506305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC158696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100506303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL19P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAP1GDS1	-1	0	1	-2	0	2	-1	0	1	-1	1	2	-2	0	2	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	2	2
PDE6B	1	2	1	-2	1	3	0	0	0	2	2	0	1	1	0	0	1	1	0	1	1	-1	1	2	0	1	1	-1	1	2	-1	1	2	2	3	3
PDE6C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	1
PDE6A	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	1	1
PDE6G	0	0	0	-1	0	1	0	0	0	-1	0	1	2	2	0	-1	0	1	0	1	1	0	1	1	0	1	1	-2	0	2	0	1	1	2	2	2
PDE6D	-1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1
IL11RA	-1	0	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	0	0	-1	0	1	-1	0	1	0	1	1	1	1	1
LOC197322	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
PDE6H	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	1	1	0	-1	0	1	0	0	0	1	1	1
TTMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM13	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
RBM12	-1	0	1	2	2	0	1	1	0	1	1	0	-2	0	2	0	0	0	1	1	0	1	1	0	3	3	0	2	3	1	0	1	1	3	2	3
RBM11	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
RBM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	0	0	1	1	1
RBM17	-1	0	1	1	1	0	0	0	0	1	2	1	-1	1	2	0	1	1	0	0	0	1	1	0	0	1	1	-1	2	3	-2	0	2	2	3	3
RBM16	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1	0	1	1	1	1	1
RBM15	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
ICA1L	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	1	1	1
RBM19	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	1	0	0	0	-1	1	2	1	2	1	2	2	2
RBM18	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	-1	0	1	0	1	1	-1	0	1	1	1	0	0	0	0	0	0	0	1	1	1
MVP	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	-1	0	1	1	2	1	1	1	0	2	1	2
MIR1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTTY19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MVD	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	-1	1	2	0	1	1	1	2	2
MVK	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ALK	0	1	1	1	2	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	-1	0	1	0	1	1	1	1	0	2	1	2
BCL10	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
LOC645359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALB	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
RELL1	0	0	0	-1	0	1	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
RELL2	0	1	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1
CLLU1OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
RFT1	0	1	1	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	-1	1	2	-1	0	1	0	0	0	0	0	0	-1	1	2	1	2	2
FLJ40125	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ZNF18	-2	0	2	0	1	1	-1	0	1	-1	0	1	0	1	1	-1	0	1	0	0	0	0	1	1	-3	0	3	-2	0	2	-1	0	1	1	3	3
ZNF19	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-2	0	2	-1	0	1	1	2	2
ZNF14	-1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	-1	0	1	-1	0	1	0	1	1	0	0	0	1	1	1
ZNF16	0	0	0	2	2	0	1	1	0	1	1	0	1	1	0	2	2	0	1	1	0	1	1	0	1	1	0	2	2	0	0	0	0	2	0	2
ZNF17	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	1	1	1
ZNF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
ZNF12	0	0	0	1	1	0	1	1	0	-1	0	1	1	2	1	1	1	0	1	1	0	1	1	0	2	2	0	1	2	1	2	2	0	2	1	2
